Kode_DP,City,RK
KPY010704,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY010707,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY010708,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY010709,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY010710,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020101,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020102,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020103,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020104,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020107,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020108,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020201,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020202,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020203,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020204,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020207,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020208,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020209,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020304,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020307,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
KPY020308,KOTA PEKALONGAN,ODC PEKALONGAN - KURIPAN YOSOREJO
